STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       1443;19740306;    1;     -999;     -999;   368.00;    0.1;eor
       1443;19740307;    1;     -999;     -999;   396.00;    0.1;eor
       1443;19740308;    1;     -999;     -999;   325.00;    0.0;eor
       1443;19740309;    1;     -999;     -999;   803.00;    3.1;eor
       1443;19740310;    1;     -999;     -999;   834.00;    3.2;eor
       1443;19740311;    1;     -999;     -999;   621.00;    1.5;eor
       1443;19740312;    1;     -999;     -999;   750.00;    0.7;eor
       1443;19740313;    1;     -999;     -999;   806.00;    2.0;eor
       1443;19740314;    1;     -999;     -999;   317.00;    0.0;eor
       1443;19740315;    1;     -999;     -999;  1080.00;    5.0;eor
       1443;19740316;    1;     -999;     -999;   357.00;    0.0;eor
       1443;19740317;    1;     -999;     -999;   338.00;    0.0;eor
       1443;19740318;    1;     -999;     -999;  1005.00;    1.6;eor
       1443;19740319;    1;     -999;     -999;   266.00;    0.0;eor
       1443;19740320;    1;     -999;     -999;  1057.00;    3.3;eor
       1443;19740321;    1;     -999;     -999;  1200.00;    3.2;eor
       1443;19740322;    1;     -999;     -999;   815.00;    3.1;eor
       1443;19740323;    1;     -999;     -999;   925.00;    1.0;eor
       1443;19740324;    1;     -999;     -999;  1201.00;    5.3;eor
       1443;19740325;    1;     -999;     -999;   479.00;    0.2;eor
       1443;19740326;    1;     -999;     -999;   969.00;    1.7;eor
       1443;19740327;    1;     -999;     -999;   950.00;    1.2;eor
       1443;19740328;    1;     -999;     -999;  1082.00;    4.9;eor
       1443;19740329;    1;     -999;     -999;  1754.00;   10.2;eor
       1443;19740330;    1;     -999;     -999;   941.00;    1.0;eor
       1443;19740331;    1;     -999;     -999;  1221.00;    6.2;eor
       1443;19740401;    1;     -999;     -999;  1630.00;    8.6;eor
       1443;19740402;    1;     -999;     -999;  1748.00;    9.7;eor
       1443;19740403;    1;     -999;     -999;  1660.00;    8.9;eor
       1443;19740404;    1;     -999;     -999;  1874.00;   10.1;eor
       1443;19740405;    1;     -999;     -999;  1317.00;    4.7;eor
       1443;19740406;    1;     -999;     -999;  1681.00;    9.8;eor
       1443;19740407;    1;     -999;     -999;  1840.00;   10.5;eor
       1443;19740408;    1;     -999;     -999;  2177.00;   11.4;eor
       1443;19740409;    1;     -999;     -999;  1985.00;   11.7;eor
       1443;19740410;    1;     -999;     -999;  1771.00;    8.4;eor
       1443;19740411;    1;     -999;     -999;  1108.00;    2.8;eor
       1443;19740412;    1;     -999;     -999;  1480.00;    8.1;eor
       1443;19740413;    1;     -999;     -999;  1908.00;   10.2;eor
       1443;19740414;    1;     -999;     -999;  2272.00;   11.4;eor
       1443;19740415;    1;     -999;     -999;  2081.00;   10.3;eor
       1443;19740416;    1;     -999;     -999;  1528.00;    5.6;eor
       1443;19740417;    1;     -999;     -999;  1387.00;    5.5;eor
       1443;19740418;    1;     -999;     -999;  1390.00;    7.7;eor
       1443;19740419;    1;     -999;     -999;  1861.00;   11.1;eor
       1443;19740420;    1;     -999;     -999;  2161.00;   11.9;eor
       1443;19740421;    1;     -999;     -999;  2158.00;   10.6;eor
       1443;19740422;    1;     -999;     -999;  1360.00;    7.6;eor
       1443;19740423;    1;     -999;     -999;  2302.00;   11.1;eor
       1443;19740424;    1;     -999;     -999;   948.00;    2.3;eor
       1443;19740425;    1;     -999;     -999;   966.00;    1.6;eor
       1443;19740426;    1;     -999;     -999;   687.00;    0.4;eor
       1443;19740427;    1;     -999;     -999;  1217.00;    1.0;eor
       1443;19740428;    1;     -999;     -999;  1684.00;    4.8;eor
       1443;19740429;    1;     -999;     -999;   254.00;    0.0;eor
       1443;19740430;    1;     -999;     -999;   254.00;    0.0;eor
       1443;19740501;    1;     -999;     -999;  1585.00;    0.0;eor
       1443;19740502;    1;     -999;     -999;   522.00;    3.2;eor
       1443;19740503;    1;     -999;     -999;   248.00;    3.8;eor
       1443;19740504;    1;     -999;     -999;   660.00;    0.0;eor
       1443;19740505;    1;     -999;     -999;  1374.00;    0.0;eor
       1443;19740506;    1;     -999;     -999;   166.00;    0.0;eor
       1443;19740507;    1;     -999;     -999;   632.00;    0.1;eor
       1443;19740508;    1;     -999;     -999;   796.00;    0.0;eor
       1443;19740509;    1;     -999;     -999;  1477.00;    5.1;eor
       1443;19740510;    1;     -999;     -999;   777.00;    0.0;eor
       1443;19740511;    1;     -999;     -999;   884.00;    0.3;eor
       1443;19740512;    1;     -999;     -999;  2786.00;   13.4;eor
       1443;19740513;    1;     -999;     -999;  1879.00;    9.1;eor
       1443;19740514;    1;     -999;     -999;  1780.00;    9.6;eor
       1443;19740515;    1;     -999;     -999;  2803.00;   14.0;eor
       1443;19740516;    1;     -999;     -999;  2655.00;   13.6;eor
       1443;19740517;    1;     -999;     -999;  2492.00;   12.9;eor
       1443;19740518;    1;     -999;     -999;  2665.00;   13.2;eor
       1443;19740519;    1;     -999;     -999;  2687.00;   13.4;eor
       1443;19740520;    1;     -999;     -999;  1756.00;    7.9;eor
       1443;19740521;    1;     -999;     -999;  2530.00;   11.8;eor
       1443;19740522;    1;     -999;     -999;  1096.00;    4.5;eor
       1443;19740523;    1;     -999;     -999;  1231.00;    2.4;eor
       1443;19740524;    1;     -999;     -999;  1326.00;    2.3;eor
       1443;19740525;    1;     -999;     -999;  1507.00;    6.7;eor
       1443;19740526;    1;     -999;     -999;  2867.00;   14.5;eor
       1443;19740527;    1;     -999;     -999;  2541.00;   11.2;eor
       1443;19740528;    1;     -999;     -999;  1658.00;    6.0;eor
       1443;19740529;    1;     -999;     -999;  2034.00;   10.1;eor
       1443;19740530;    1;     -999;     -999;  1847.00;    8.7;eor
       1443;19740531;    1;     -999;     -999;   814.00;    1.4;eor
       1443;19740601;    1;     -999;     -999;  1388.00;    5.6;eor
       1443;19740602;    1;     -999;     -999;  2917.00;   14.8;eor
       1443;19740603;    1;     -999;     -999;  2910.00;   14.6;eor
       1443;19740604;    1;     -999;     -999;  2642.00;   11.8;eor
       1443;19740605;    1;     -999;     -999;  2179.00;    8.3;eor
       1443;19740606;    1;     -999;     -999;  1032.00;    3.0;eor
       1443;19740607;    1;     -999;     -999;  1442.00;    6.9;eor
       1443;19740608;    1;     -999;     -999;  2310.00;    6.5;eor
       1443;19740609;    1;     -999;     -999;  1298.00;    1.8;eor
       1443;19740610;    1;     -999;     -999;  1269.00;    2.0;eor
       1443;19740611;    1;     -999;     -999;  1125.00;    3.9;eor
       1443;19740612;    1;     -999;     -999;  1656.00;    7.4;eor
       1443;19740613;    1;     -999;     -999;  1061.00;    4.1;eor
       1443;19740614;    1;     -999;     -999;  1834.00;    5.2;eor
       1443;19740615;    1;     -999;     -999;  2298.00;   10.8;eor
       1443;19740616;    1;     -999;     -999;  2455.00;   11.9;eor
       1443;19740617;    1;     -999;     -999;  2062.00;    9.1;eor
       1443;19740618;    1;     -999;     -999;   988.00;    1.5;eor
       1443;19740619;    1;     -999;     -999;  2916.00;   14.8;eor
       1443;19740620;    1;     -999;     -999;  2617.00;   11.5;eor
       1443;19740621;    1;     -999;     -999;  2742.00;   12.6;eor
       1443;19740622;    1;     -999;     -999;  2887.00;   13.9;eor
       1443;19740623;    1;     -999;     -999;  1784.00;    5.7;eor
       1443;19740624;    1;     -999;     -999;  1321.00;    2.0;eor
       1443;19740625;    1;     -999;     -999;  2946.00;   14.2;eor
       1443;19740626;    1;     -999;     -999;  1420.00;    2.1;eor
       1443;19740627;    1;     -999;     -999;  1665.00;    5.8;eor
       1443;19740628;    1;     -999;     -999;   927.00;    1.4;eor
       1443;19740629;    1;     -999;     -999;  1155.00;    2.8;eor
       1443;19740630;    1;     -999;     -999;  1681.00;    4.3;eor
       1443;19740701;    1;     -999;     -999;     -999;    5.1;eor
       1443;19740702;    1;     -999;     -999;     -999;   14.7;eor
       1443;19740703;    1;     -999;     -999;     -999;    5.3;eor
       1443;19740704;    1;     -999;     -999;     -999;    9.2;eor
       1443;19740705;    1;     -999;     -999;     -999;   14.4;eor
       1443;19740706;    1;     -999;     -999;     -999;    2.8;eor
       1443;19740707;    1;     -999;     -999;     -999;   13.0;eor
       1443;19740708;    1;     -999;     -999;     -999;   12.2;eor
       1443;19740709;    1;     -999;     -999;     -999;   10.4;eor
       1443;19740710;    1;     -999;     -999;     -999;    4.4;eor
       1443;19740711;    1;     -999;     -999;     -999;    5.8;eor
       1443;19740712;    1;     -999;     -999;     -999;   10.6;eor
       1443;19740713;    1;     -999;     -999;   825.00;    1.9;eor
       1443;19740714;    1;     -999;     -999;   857.00;    1.6;eor
       1443;19740715;    1;     -999;     -999;  3086.00;   13.6;eor
       1443;19740716;    1;     -999;     -999;  1083.00;    0.3;eor
       1443;19740717;    1;     -999;     -999;  1783.00;    5.2;eor
       1443;19740718;    1;     -999;     -999;   593.00;    0.4;eor
       1443;19740719;    1;     -999;     -999;   793.00;    1.3;eor
       1443;19740720;    1;     -999;     -999;   783.00;    2.7;eor
       1443;19740721;    1;     -999;     -999;  1874.00;    8.6;eor
       1443;19740722;    1;     -999;     -999;  2629.00;   14.3;eor
       1443;19740723;    1;     -999;     -999;  2393.00;   11.7;eor
       1443;19740724;    1;     -999;     -999;   751.00;    0.7;eor
       1443;19740725;    1;     -999;     -999;  1678.00;    7.3;eor
       1443;19740726;    1;     -999;     -999;  2597.00;   14.1;eor
       1443;19740727;    1;     -999;     -999;  2595.00;   13.3;eor
       1443;19740728;    1;     -999;     -999;  2437.00;   12.2;eor
       1443;19740729;    1;     -999;     -999;  2591.00;   14.4;eor
       1443;19740730;    1;     -999;     -999;  1993.00;    9.8;eor
       1443;19740731;    1;     -999;     -999;  2128.00;    8.2;eor
       1443;19740801;    1;     -999;     -999;  1848.00;    7.5;eor
       1443;19740802;    1;     -999;     -999;  2240.00;   11.2;eor
       1443;19740803;    1;     -999;     -999;  2395.00;   13.0;eor
       1443;19740804;    1;     -999;     -999;  1328.00;    4.3;eor
       1443;19740805;    1;     -999;     -999;  1549.00;    6.5;eor
       1443;19740806;    1;     -999;     -999;  2352.00;   12.9;eor
       1443;19740807;    1;     -999;     -999;  2407.00;   13.0;eor
       1443;19740808;    1;     -999;     -999;  1442.00;    4.5;eor
       1443;19740809;    1;     -999;     -999;  1078.00;    3.4;eor
       1443;19740810;    1;     -999;     -999;   989.00;    1.7;eor
       1443;19740811;    1;     -999;     -999;  1264.00;    4.6;eor
       1443;19740812;    1;     -999;     -999;  2137.00;    9.6;eor
       1443;19740813;    1;     -999;     -999;  2436.00;   13.3;eor
       1443;19740814;    1;     -999;     -999;  1885.00;    8.5;eor
       1443;19740815;    1;     -999;     -999;  2385.00;   13.3;eor
       1443;19740816;    1;     -999;     -999;  2377.00;   13.1;eor
       1443;19740817;    1;     -999;     -999;  2133.00;   12.5;eor
       1443;19740818;    1;     -999;     -999;   338.00;    0.0;eor
       1443;19740819;    1;     -999;     -999;   348.00;    0.0;eor
       1443;19740820;    1;     -999;     -999;   593.00;    0.0;eor
       1443;19740821;    1;     -999;     -999;  1445.00;    6.4;eor
       1443;19740822;    1;     -999;     -999;   960.00;    0.4;eor
       1443;19740823;    1;     -999;     -999;  1239.00;    2.2;eor
       1443;19740824;    1;     -999;     -999;  1254.00;    2.4;eor
       1443;19740825;    1;     -999;     -999;  1553.00;    7.0;eor
       1443;19740826;    1;     -999;     -999;  1757.00;    9.0;eor
       1443;19740827;    1;     -999;     -999;   548.00;    0.2;eor
       1443;19740828;    1;     -999;     -999;  1316.00;    3.3;eor
       1443;19740829;    1;     -999;     -999;  2087.00;   12.7;eor
       1443;19740830;    1;     -999;     -999;  1959.00;   10.6;eor
       1443;19740831;    1;     -999;     -999;   816.00;    2.7;eor
       1443;19740901;    1;     -999;     -999;  1638.00;    7.7;eor
       1443;19740902;    1;     -999;     -999;   911.00;    2.8;eor
       1443;19740903;    1;     -999;     -999;   374.00;    0.8;eor
       1443;19740904;    1;     -999;     -999;  1379.00;    6.9;eor
       1443;19740905;    1;     -999;     -999;  2060.00;   12.0;eor
       1443;19740906;    1;     -999;     -999;   266.00;    0.2;eor
       1443;19740907;    1;     -999;     -999;  1554.00;    6.7;eor
       1443;19740908;    1;     -999;     -999;   560.00;    1.7;eor
       1443;19740909;    1;     -999;     -999;  1332.00;    5.3;eor
       1443;19740910;    1;     -999;     -999;  1814.00;    8.9;eor
       1443;19740911;    1;     -999;     -999;  1811.00;   10.1;eor
       1443;19740912;    1;     -999;     -999;  1829.00;   11.5;eor
       1443;19740913;    1;     -999;     -999;  1349.00;    7.3;eor
       1443;19740914;    1;     -999;     -999;  1142.00;    4.8;eor
       1443;19740915;    1;     -999;     -999;  1246.00;    5.2;eor
       1443;19740916;    1;     -999;     -999;   731.00;    2.0;eor
       1443;19740917;    1;     -999;     -999;  1234.00;    4.2;eor
       1443;19740918;    1;     -999;     -999;   868.00;    1.3;eor
       1443;19740919;    1;     -999;     -999;   761.00;    0.2;eor
       1443;19740920;    1;     -999;     -999;  1270.00;    7.0;eor
       1443;19740921;    1;     -999;     -999;  1407.00;    8.0;eor
       1443;19740922;    1;     -999;     -999;   885.00;    4.7;eor
       1443;19740923;    1;     -999;     -999;   790.00;    1.3;eor
       1443;19740924;    1;     -999;     -999;   494.00;    2.1;eor
       1443;19740925;    1;     -999;     -999;   369.00;    0.0;eor
       1443;19740926;    1;     -999;     -999;    66.00;    0.1;eor
       1443;19740927;    1;     -999;     -999;  1181.00;    5.6;eor
       1443;19740928;    1;     -999;     -999;   373.00;    0.4;eor
       1443;19740929;    1;     -999;     -999;  1008.00;    5.6;eor
       1443;19740930;    1;     -999;     -999;   739.00;    1.7;eor
       1443;19741001;    1;     -999;     -999;   697.00;    2.0;eor
       1443;19741002;    1;     -999;     -999;   697.00;    1.9;eor
       1443;19741003;    1;     -999;     -999;   173.00;    0.0;eor
       1443;19741004;    1;     -999;     -999;   943.00;    4.8;eor
       1443;19741005;    1;     -999;     -999;   565.00;    1.8;eor
       1443;19741006;    1;     -999;     -999;   285.00;    0.2;eor
       1443;19741007;    1;     -999;     -999;   249.00;    0.1;eor
       1443;19741008;    1;     -999;     -999;   225.00;    0.0;eor
       1443;19741009;    1;     -999;     -999;   280.00;    1.1;eor
       1443;19741010;    1;     -999;     -999;   731.00;    2.2;eor
       1443;19741011;    1;     -999;     -999;   435.00;    0.3;eor
       1443;19741012;    1;     -999;     -999;   692.00;    4.0;eor
       1443;19741013;    1;     -999;     -999;   548.00;    1.2;eor
       1443;19741014;    1;     -999;     -999;   423.00;    0.0;eor
