;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
2021-07-12;168875.25;133647.5;3895.75;20.37;74.33;8.33;982.07;8.0;36.9;-999.0;181.22;17.8;17.23;29.33;2.0
2021-07-13;177354.75;159828.25;3602.0;16.3;82.0;7.67;984.13;7.67;12.3;-999.0;98.23;15.07;14.3;21.33;3.0
2021-07-14;174115.5;151529.0;5629.75;17.4;75.67;8.67;985.2;7.67;13.9;-999.0;149.72;14.97;14.67;18.67;3.33
2021-07-15;173613.5;152830.75;5581.25;18.13;82.67;8.67;985.73;7.67;4.1;-999.0;141.83;17.23;16.23;21.33;2.33
2021-07-16;169218.75;140590.25;2927.0;19.07;82.0;8.67;991.17;5.33;1.6;-999.0;277.29;17.97;16.97;24.0;1.0
2021-07-17;135900.75;116178.5;6357.75;19.97;79.0;7.33;993.9;7.67;0.0;-999.0;120.1;18.33;17.47;32.0;1.67
2021-07-18;120506.0;76609.5;16459.75;21.97;72.33;6.33;991.8;4.0;0.0;-999.0;322.35;18.63;18.27;32.0;2.67
2021-07-19;174406.75;134415.5;8133.25;23.23;63.67;8.67;989.73;0.0;0.0;-999.0;331.54;17.63;18.13;32.0;2.67
2021-07-20;176025.5;137013.0;5086.5;20.67;65.33;7.67;990.87;0.33;0.0;-999.0;324.51;15.47;16.13;30.67;2.0
2021-07-21;176456.25;136382.75;3567.75;21.1;64.33;7.67;992.83;1.0;0.0;-999.0;327.62;15.8;16.47;30.67;2.67
2021-07-22;176227.5;138538.5;2214.0;22.13;60.0;8.0;991.77;0.0;0.0;-999.0;321.67;15.83;16.87;29.33;1.67
2021-07-23;172561.0;135477.5;3316.75;23.0;63.33;8.0;986.77;4.0;0.1;-999.0;305.83;17.37;17.93;30.67;1.67
2021-07-24;139957.25;114333.25;5020.5;22.67;66.33;7.67;983.13;8.0;6.7;-999.0;150.71;18.07;18.23;21.33;2.67
2021-07-25;126552.0;104144.25;11060.0;22.1;68.67;8.67;982.63;5.67;0.1;-999.0;228.12;17.73;17.83;14.67;2.0
2021-07-26;171728.5;145275.0;4256.25;21.7;67.67;8.33;985.23;8.0;0.0;-999.0;255.24;16.9;17.3;21.33;2.33
2021-07-27;175597.5;145899.75;4178.75;22.1;62.0;8.33;986.03;8.0;1.6;-999.0;213.64;16.27;17.1;26.67;1.67
2021-07-28;176979.25;151222.25;9001.75;21.67;60.33;8.33;987.3;5.33;0.0;-999.0;251.85;15.4;16.5;18.67;3.33
2021-07-29;171195.5;128637.25;15610.75;22.5;52.33;8.67;987.43;4.67;0.0;-999.0;301.78;13.97;16.03;20.0;3.0
2021-07-30;167263.75;129942.25;9911.75;21.9;65.33;8.33;983.7;4.67;0.0;-999.0;210.02;16.8;17.3;24.0;2.33
2021-07-31;134659.75;96264.75;17061.75;20.73;59.0;8.67;984.47;7.67;5.9;-999.0;245.73;14.13;15.5;22.67;2.0
2021-08-01;122927.5;100621.5;11388.25;15.97;83.33;8.33;984.63;8.0;3.4;-999.0;124.95;15.13;14.27;16.0;2.0
2021-08-02;161436.25;130762.5;8107.0;17.37;73.67;8.33;988.17;7.0;8.4;-999.0;0.0;14.47;14.37;14.67;2.33
2021-08-03;165112.75;139750.5;4570.25;16.33;78.0;8.67;987.2;8.0;8.5;-999.0;92.86;14.43;13.97;17.33;2.33
2021-08-04;162945.75;142891.0;1598.25;16.93;76.0;9.0;985.93;8.0;0.8;-999.0;112.61;14.7;14.33;25.33;1.0
2021-08-05;161378.25;133187.25;4834.25;18.63;74.0;8.67;983.03;7.67;2.7;-999.0;0.0;15.73;15.57;14.67;2.33
2021-08-06;159281.0;123087.5;7864.5;20.57;61.67;8.67;981.43;6.67;0.0;-999.0;254.35;14.73;15.77;20.0;3.33
2021-08-07;128786.5;109599.75;6029.25;17.43;79.33;8.0;979.8;7.67;10.9;-999.0;49.07;15.83;15.23;21.33;2.0
2021-08-08;113268.75;76327.0;15079.75;18.7;59.0;8.33;987.63;7.67;0.0;-999.0;251.11;12.6;13.83;20.0;3.33
2021-08-09;149149.5;114144.5;8123.0;19.8;61.0;8.67;991.37;5.33;0.0;-999.0;258.9;13.5;14.73;21.33;2.33
2021-08-10;153991.25;122016.0;7536.0;21.1;64.33;8.33;990.63;5.33;0.0;-999.0;283.17;15.73;16.43;26.67;2.33
2021-08-11;154599.0;122517.25;6024.0;23.37;64.67;8.67;991.27;0.0;0.0;-999.0;294.35;18.13;18.43;26.67;1.67
2021-08-12;154375.5;120759.75;5492.75;24.47;64.67;8.33;991.47;4.33;0.0;-999.0;0.0;19.5;19.5;28.0;1.33
2021-08-13;155070.75;120208.25;5978.0;27.5;51.33;8.33;994.0;-329.67;0.0;-999.0;276.81;19.07;20.23;24.0;2.33
2021-08-14;128545.5;93787.75;8503.5;25.4;65.33;8.0;992.17;1.33;0.0;-999.0;372.86;20.9;20.47;32.0;1.67
2021-08-15;117480.75;89428.5;9665.0;24.23;72.33;8.0;986.6;5.33;0.5;-999.0;0.0;21.7;20.47;20.0;1.33
2021-08-16;155104.75;120678.0;7872.75;20.77;63.33;8.33;988.1;7.67;4.0;-999.0;99.78;15.57;16.23;20.0;3.33
2021-08-17;153549.5;120881.5;10393.75;17.2;65.0;8.33;992.67;8.0;0.6;-999.0;0.0;12.4;13.1;20.0;1.0
2021-08-18;155529.5;131084.25;7329.5;18.7;67.33;8.33;991.13;8.0;0.0;-999.0;145.14;14.53;14.93;22.67;2.0
2021-08-19;155078.0;133800.0;6788.0;19.33;69.67;9.0;989.0;7.33;0.0;-999.0;155.22;15.5;15.7;29.33;1.67
2021-08-20;149441.25;119471.25;4965.0;20.77;65.0;8.67;989.53;7.0;0.0;-999.0;241.86;15.57;16.27;32.0;1.67
2021-08-21;122391.75;88820.5;4506.75;22.5;65.67;8.33;989.8;5.0;3.3;-999.0;264.23;17.13;17.6;22.67;1.67
2021-08-22;115273.75;95335.75;6584.75;20.33;72.0;9.0;991.5;7.67;0.4;-999.0;69.59;17.3;17.07;18.67;2.33
2021-08-23;155961.5;131109.25;6358.5;17.7;76.0;9.0;993.57;7.0;0.0;-999.0;132.95;15.33;15.07;24.0;1.67
2021-08-24;162968.0;134375.5;7508.25;18.0;64.67;9.0;994.0;1.67;0.0;-999.0;249.73;13.2;13.87;21.33;2.0
2021-08-25;163784.0;124300.25;9627.0;17.73;67.33;8.0;990.43;5.67;0.0;-999.0;259.96;13.07;13.7;22.67;2.0
2021-08-26;165611.0;141708.5;6332.0;15.6;76.67;8.33;986.97;5.33;0.0;-999.0;132.8;13.5;13.07;18.67;1.67
2021-08-27;160313.0;134429.0;6304.5;15.8;72.0;8.33;988.93;5.33;2.2;-999.0;171.25;12.77;12.77;30.67;1.33
2021-08-28;131617.75;114709.75;4241.0;14.7;82.0;8.0;990.33;8.0;2.5;-999.0;55.59;13.73;12.9;17.33;1.33
2021-08-29;122012.5;108947.5;6994.5;14.77;89.0;7.0;990.07;7.67;6.3;-999.0;50.54;14.93;13.7;24.0;1.67
2021-08-30;165920.0;145600.0;6019.5;15.5;88.33;8.33;990.07;8.0;4.0;-999.0;48.58;15.6;14.33;24.0;1.33
2021-08-31;169944.5;149255.5;6273.0;16.5;81.33;7.67;994.13;5.67;1.7;-999.0;104.03;15.2;14.5;13.33;1.67
2021-09-01;167616.75;133081.25;7039.25;18.03;67.33;6.67;996.1;2.67;0.0;-999.0;258.32;13.17;13.8;22.67;1.67
2021-09-02;163920.75;121439.75;4443.0;17.27;73.0;6.0;994.57;2.67;0.0;-999.0;255.86;14.03;13.93;28.0;1.33
2021-09-03;160939.5;123230.5;4975.5;19.17;66.33;8.0;990.97;0.0;0.0;-999.0;246.39;14.43;14.93;20.0;1.67
2021-09-04;129216.75;96564.75;8829.0;19.47;71.67;8.0;988.33;0.0;0.0;-999.0;247.63;15.77;15.8;21.33;1.33
2021-09-05;117104.5;84876.25;14201.5;20.4;67.67;8.33;991.27;0.67;0.0;-999.0;242.67;15.83;16.17;21.33;1.33
2021-09-06;163394.5;130772.0;4661.75;20.2;68.33;8.0;994.27;2.67;0.0;-999.0;243.11;15.7;16.07;20.0;1.0
2021-09-07;169123.75;140269.25;3985.25;19.0;67.67;8.0;993.7;7.67;0.0;-999.0;211.99;14.43;14.93;26.67;1.33
2021-09-08;171623.75;134229.5;7738.75;19.97;63.0;8.0;987.63;5.33;0.0;-999.0;234.71;14.2;15.1;30.67;1.33
2021-09-09;172175.75;142569.25;6484.0;23.97;44.0;8.0;986.47;7.0;0.1;-999.0;126.62;13.1;16.07;20.0;2.33
2021-09-10;168274.75;143200.75;5361.0;20.17;70.67;8.0;988.67;8.0;2.0;-999.0;130.14;16.67;16.67;17.33;1.67
2021-09-11;136132.75;115974.0;6660.0;19.27;75.33;8.33;990.87;3.33;0.0;-999.0;164.58;16.43;16.2;16.0;1.67
2021-09-12;121400.0;93935.25;14196.25;18.1;71.67;8.33;990.1;5.33;0.0;-999.0;218.76;14.57;14.63;26.67;1.67
2021-09-13;168147.0;139348.75;4357.25;19.07;73.67;8.0;988.77;5.33;0.0;-999.0;221.13;16.07;15.8;25.33;1.33
2021-09-14;174867.75;149235.5;3261.25;21.37;69.0;8.67;987.2;6.33;2.4;-999.0;126.41;16.93;17.1;20.0;1.67
2021-09-15;180090.5;163468.0;5943.75;20.2;78.0;8.33;986.53;8.0;2.2;-999.0;60.56;18.43;17.6;16.0;2.0
2021-09-16;176821.5;163193.25;5372.5;18.43;81.67;8.33;988.7;8.0;3.1;-999.0;67.01;17.4;16.43;29.33;1.67
2021-09-17;167927.25;147432.5;5565.25;16.4;73.0;8.0;987.9;4.33;0.0;-999.0;188.37;13.23;13.27;32.0;1.67
2021-09-18;134373.5;103734.25;10367.25;16.13;73.33;8.0;987.07;5.33;0.0;-999.0;213.39;13.1;13.0;30.67;1.33
2021-09-19;121883.5;98020.75;12998.25;12.83;90.67;6.33;986.63;8.0;14.2;-999.0;32.52;13.5;11.97;21.33;2.0
2021-09-20;167796.5;155711.0;7120.25;14.8;86.67;7.67;990.97;7.0;6.8;-999.0;90.83;14.53;13.47;32.0;1.33
2021-09-21;172928.0;151644.5;12169.0;14.4;80.33;7.33;998.87;7.33;0.0;-999.0;106.46;13.07;12.37;24.0;2.0
2021-09-22;171980.5;145311.5;9805.5;12.7;79.67;7.0;998.57;8.0;0.0;-999.0;166.53;11.5;10.53;30.67;1.67
2021-09-23;172526.5;134903.75;14614.0;14.73;69.67;8.0;993.27;1.67;0.0;-999.0;211.59;11.17;11.17;20.0;1.33
2021-09-24;167834.5;134743.5;10962.0;15.8;71.67;8.33;991.0;0.0;0.0;-999.0;204.8;12.5;12.4;13.33;1.0
2021-09-25;134813.75;107851.25;10794.0;16.87;75.67;7.33;989.07;5.0;0.1;-999.0;176.24;14.47;13.93;24.0;1.33
2021-09-26;123963.0;107414.5;12586.0;18.37;77.33;8.33;990.3;6.67;4.7;-999.0;103.37;16.23;15.77;20.0;2.0
2021-09-27;170458.75;149253.5;10072.0;18.07;70.33;8.0;990.87;7.0;7.8;-999.0;137.28;14.1;14.4;22.67;2.0
2021-09-28;174408.5;150768.75;7791.5;13.9;77.0;8.33;994.33;7.33;0.0;-999.0;157.24;12.07;11.5;28.0;1.33
2021-09-29;177452.25;146481.75;10485.0;16.03;68.33;9.0;994.43;7.33;1.2;-999.0;106.89;12.23;12.5;21.33;3.0
2021-09-30;173896.75;143975.0;13677.25;9.93;74.33;8.67;999.7;7.0;0.0;-999.0;190.65;8.73;7.4;20.0;1.0
2021-10-01;169521.75;138244.0;11694.5;13.23;70.67;8.67;991.83;7.67;0.0;0.0;180.86;10.5;9.9;12.0;1.0
2021-10-02;134146.5;101822.75;10531.25;16.47;65.33;8.67;985.0;7.67;0.0;0.0;154.82;12.23;12.6;14.67;1.33
2021-10-03;126099.25;102360.0;19091.75;17.87;75.0;7.67;979.8;8.0;8.0;0.0;42.71;15.4;15.03;22.67;1.67
2021-10-04;175408.5;166993.5;7190.5;12.0;88.0;8.0;990.9;7.33;12.9;0.0;29.14;12.4;10.93;18.67;1.33
2021-10-05;180948.5;165122.5;7791.5;14.27;76.33;8.33;984.2;8.0;1.7;0.0;105.11;12.23;11.8;18.67;2.33
2021-10-06;181525.75;154779.25;10876.5;11.83;76.33;7.67;993.6;5.0;1.9;0.0;86.27;10.6;9.67;16.0;2.67
2021-10-07;180813.75;166751.75;5247.5;11.93;81.0;8.33;998.07;-330.33;0.0;0.0;104.37;11.2;10.17;17.33;1.67
2021-10-08;177019.25;149520.25;9119.0;12.6;76.33;7.33;997.07;3.33;0.0;0.0;140.57;10.9;10.13;4.0;2.0
2021-10-09;142303.75;102363.25;14185.25;10.8;79.33;7.33;996.5;0.67;0.0;0.0;166.15;10.2;8.83;21.33;1.33
2021-10-10;130728.25;102772.0;10982.25;8.4;80.67;5.67;997.53;3.0;0.0;0.0;167.83;8.83;6.67;14.67;1.33
2021-10-11;180637.0;161097.75;7006.0;8.8;81.33;6.67;997.93;6.33;0.0;0.0;132.52;9.2;7.1;25.33;1.33
2021-10-12;188341.0;175174.5;6787.75;10.13;80.33;7.33;993.4;8.0;5.6;0.0;56.9;9.9;8.37;22.67;1.0
