Beginn-UTC,Ende-UTC,Beginn-Lokalzeit,Ende-Lokalzeit,Globalstrahlung (W/m²)
2021-10-08 00:00:00,2021-10-09 00:00:00,2021-10-08 02:00:00,2021-10-09 02:00:00,140.5671
2021-10-09 00:00:00,2021-10-10 00:00:00,2021-10-09 02:00:00,2021-10-10 02:00:00,166.1511
2021-10-10 00:00:00,2021-10-11 00:00:00,2021-10-10 02:00:00,2021-10-11 02:00:00,167.8327
2021-10-11 00:00:00,2021-10-12 00:00:00,2021-10-11 02:00:00,2021-10-12 02:00:00,132.5152
2021-10-12 00:00:00,2021-10-13 00:00:00,2021-10-12 02:00:00,2021-10-13 02:00:00,56.89956
2021-10-13 00:00:00,2021-10-14 00:00:00,2021-10-13 02:00:00,2021-10-14 02:00:00,132.7403
2021-10-14 00:00:00,2021-10-15 00:00:00,2021-10-14 02:00:00,2021-10-15 02:00:00,156.1247
2021-10-15 00:00:00,2021-10-16 00:00:00,2021-10-15 02:00:00,2021-10-16 02:00:00,133.7298
2021-10-16 00:00:00,2021-10-17 00:00:00,2021-10-16 02:00:00,2021-10-17 02:00:00,144.2878
2021-10-17 00:00:00,2021-10-18 00:00:00,2021-10-17 02:00:00,2021-10-18 02:00:00,55.97354
2021-10-18 00:00:00,2021-10-19 00:00:00,2021-10-18 02:00:00,2021-10-19 02:00:00,109.9507
2021-10-19 00:00:00,2021-10-20 00:00:00,2021-10-19 02:00:00,2021-10-20 02:00:00,44.08872
2021-10-20 00:00:00,2021-10-21 00:00:00,2021-10-20 02:00:00,2021-10-21 02:00:00,90.57572
2021-10-21 00:00:00,2021-10-22 00:00:00,2021-10-21 02:00:00,2021-10-22 02:00:00,108.9814
2021-10-22 00:00:00,2021-10-23 00:00:00,2021-10-22 02:00:00,2021-10-23 02:00:00,115.549
2021-10-23 00:00:00,2021-10-24 00:00:00,2021-10-23 02:00:00,2021-10-24 02:00:00,139.3291
2021-10-24 00:00:00,2021-10-25 00:00:00,2021-10-24 02:00:00,2021-10-25 02:00:00,137.4374
2021-10-25 00:00:00,2021-10-26 00:00:00,2021-10-25 02:00:00,2021-10-26 02:00:00,168.3671
2021-10-26 00:00:00,2021-10-27 00:00:00,2021-10-26 02:00:00,2021-10-27 02:00:00,71.4349
2021-10-27 00:00:00,2021-10-28 00:00:00,2021-10-27 02:00:00,2021-10-28 02:00:00,124.2042
2021-10-28 00:00:00,2021-10-29 00:00:00,2021-10-28 02:00:00,2021-10-29 02:00:00,124.4363
2021-10-29 00:00:00,2021-10-30 00:00:00,2021-10-29 02:00:00,2021-10-30 02:00:00,110.3631
2021-10-30 00:00:00,2021-10-31 00:00:00,2021-10-30 02:00:00,2021-10-31 02:00:00,25.43458
2021-10-31 01:00:00,2021-11-01 00:00:00,2021-10-31 02:00:00,2021-11-01 01:00:00,90.38668
2021-11-01 00:00:00,2021-11-02 00:00:00,2021-11-01 01:00:00,2021-11-02 01:00:00,34.87983
2021-11-02 00:00:00,2021-11-03 00:00:00,2021-11-02 01:00:00,2021-11-03 01:00:00,47.20055
2021-11-03 00:00:00,2021-11-04 00:00:00,2021-11-03 01:00:00,2021-11-04 01:00:00,16.42437
2021-11-04 00:00:00,2021-11-05 00:00:00,2021-11-04 01:00:00,2021-11-05 01:00:00,23.40139
2021-11-05 00:00:00,2021-11-06 00:00:00,2021-11-05 01:00:00,2021-11-06 01:00:00,39.69277
2021-11-06 00:00:00,2021-11-07 00:00:00,2021-11-06 01:00:00,2021-11-07 01:00:00,101.1973
2021-11-07 00:00:00,2021-11-08 00:00:00,2021-11-07 01:00:00,2021-11-08 01:00:00,76.16398
2021-11-08 00:00:00,2021-11-09 00:00:00,2021-11-08 01:00:00,2021-11-09 01:00:00,84.45039
2021-11-09 00:00:00,2021-11-10 00:00:00,2021-11-09 01:00:00,2021-11-10 01:00:00,92.12218
2021-11-10 00:00:00,2021-11-11 00:00:00,2021-11-10 01:00:00,2021-11-11 01:00:00,48.62464
2021-11-11 00:00:00,2021-11-12 00:00:00,2021-11-11 01:00:00,2021-11-12 01:00:00,29.25055
2021-11-12 00:00:00,2021-11-13 00:00:00,2021-11-12 01:00:00,2021-11-13 01:00:00,27.11693
2021-11-13 00:00:00,2021-11-14 00:00:00,2021-11-13 01:00:00,2021-11-14 01:00:00,20.89038
2021-11-14 00:00:00,2021-11-15 00:00:00,2021-11-14 01:00:00,2021-11-15 01:00:00,33.17388
2021-11-15 00:00:00,2021-11-16 00:00:00,2021-11-15 01:00:00,2021-11-16 01:00:00,31.29993
2021-11-16 00:00:00,2021-11-17 00:00:00,2021-11-16 01:00:00,2021-11-17 01:00:00,11.27199
2021-11-17 00:00:00,2021-11-18 00:00:00,2021-11-17 01:00:00,2021-11-18 01:00:00,13.92459
2021-11-18 00:00:00,2021-11-19 00:00:00,2021-11-18 01:00:00,2021-11-19 01:00:00,7.697742
2021-11-19 00:00:00,2021-11-20 00:00:00,2021-11-19 01:00:00,2021-11-20 01:00:00,48.17398
2021-11-20 00:00:00,2021-11-21 00:00:00,2021-11-20 01:00:00,2021-11-21 01:00:00,18.73291
2021-11-21 00:00:00,2021-11-22 00:00:00,2021-11-21 01:00:00,2021-11-22 01:00:00,12.13863
2021-11-22 00:00:00,2021-11-23 00:00:00,2021-11-22 01:00:00,2021-11-23 01:00:00,19.87684
2021-11-23 00:00:00,2021-11-24 00:00:00,2021-11-23 01:00:00,2021-11-24 01:00:00,81.00782
2021-11-24 00:00:00,2021-11-25 00:00:00,2021-11-24 01:00:00,2021-11-25 01:00:00,78.37166
2021-11-25 00:00:00,2021-11-26 00:00:00,2021-11-25 01:00:00,2021-11-26 01:00:00,19.24685
2021-11-26 00:00:00,2021-11-27 00:00:00,2021-11-26 01:00:00,2021-11-27 01:00:00,23.91587
2021-11-27 00:00:00,2021-11-28 00:00:00,2021-11-27 01:00:00,2021-11-28 01:00:00,44.98678
2021-11-28 00:00:00,2021-11-29 00:00:00,2021-11-28 01:00:00,2021-11-29 01:00:00,34.08642
2021-11-29 00:00:00,2021-11-30 00:00:00,2021-11-29 01:00:00,2021-11-30 01:00:00,36.37652
2021-11-30 00:00:00,2021-12-01 00:00:00,2021-11-30 01:00:00,2021-12-01 01:00:00,8.714573
2021-12-01 00:00:00,2021-12-02 00:00:00,2021-12-01 01:00:00,2021-12-02 01:00:00,25.62547
2021-12-02 00:00:00,2021-12-03 00:00:00,2021-12-02 01:00:00,2021-12-03 01:00:00,9.684362
2021-12-03 00:00:00,2021-12-04 00:00:00,2021-12-03 01:00:00,2021-12-04 01:00:00,59.94311
2021-12-04 00:00:00,2021-12-05 00:00:00,2021-12-04 01:00:00,2021-12-05 01:00:00,10.72706
2021-12-05 00:00:00,2021-12-06 00:00:00,2021-12-05 01:00:00,2021-12-06 01:00:00,34.56834
2021-12-06 00:00:00,2021-12-07 00:00:00,2021-12-06 01:00:00,2021-12-07 01:00:00,29.16394
2021-12-07 00:00:00,2021-12-08 00:00:00,2021-12-07 01:00:00,2021-12-08 01:00:00,64.18456
2021-12-08 00:00:00,2021-12-09 00:00:00,2021-12-08 01:00:00,2021-12-09 01:00:00,0
2021-12-09 00:00:00,2021-12-10 00:00:00,2021-12-09 01:00:00,2021-12-10 01:00:00,28.34608
2021-12-10 00:00:00,2021-12-11 00:00:00,2021-12-10 01:00:00,2021-12-11 01:00:00,8.528548
2021-12-11 00:00:00,2021-12-12 00:00:00,2021-12-11 01:00:00,2021-12-12 01:00:00,14.17857
2021-12-12 00:00:00,2021-12-13 00:00:00,2021-12-12 01:00:00,2021-12-13 01:00:00,30.31633
2021-12-13 00:00:00,2021-12-14 00:00:00,2021-12-13 01:00:00,2021-12-14 01:00:00,0
2021-12-14 00:00:00,2021-12-15 00:00:00,2021-12-14 01:00:00,2021-12-15 01:00:00,33.51436
2021-12-15 00:00:00,2021-12-16 00:00:00,2021-12-15 01:00:00,2021-12-16 01:00:00,8.975678
2021-12-16 00:00:00,2021-12-17 00:00:00,2021-12-16 01:00:00,2021-12-17 01:00:00,21.8679
2021-12-17 00:00:00,2021-12-18 00:00:00,2021-12-17 01:00:00,2021-12-18 01:00:00,63.6218
2021-12-18 00:00:00,2021-12-19 00:00:00,2021-12-18 01:00:00,2021-12-19 01:00:00,16.44784
2021-12-19 00:00:00,2021-12-20 00:00:00,2021-12-19 01:00:00,2021-12-20 01:00:00,15.89549
2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-20 01:00:00,2021-12-21 01:00:00,69.7348
2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-21 01:00:00,2021-12-22 01:00:00,27.42187
2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-22 01:00:00,2021-12-23 01:00:00,57.93824
2021-12-23 00:00:00,2021-12-24 00:00:00,2021-12-23 01:00:00,2021-12-24 01:00:00,24.10988
2021-12-24 00:00:00,2021-12-25 00:00:00,2021-12-24 01:00:00,2021-12-25 01:00:00,7.781561
2021-12-25 00:00:00,2021-12-26 00:00:00,2021-12-25 01:00:00,2021-12-26 01:00:00,22.88128
2021-12-26 00:00:00,2021-12-27 00:00:00,2021-12-26 01:00:00,2021-12-27 01:00:00,20.77441
2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-27 01:00:00,2021-12-28 01:00:00,25.29447
2021-12-28 00:00:00,2021-12-29 00:00:00,2021-12-28 01:00:00,2021-12-29 01:00:00,21.73219
2021-12-29 00:00:00,2021-12-30 00:00:00,2021-12-29 01:00:00,2021-12-30 01:00:00,10.4495
2021-12-30 00:00:00,2021-12-31 00:00:00,2021-12-30 01:00:00,2021-12-31 01:00:00,26.30167
2021-12-31 00:00:00,2022-01-01 00:00:00,2021-12-31 01:00:00,2022-01-01 01:00:00,67.26022
2022-01-01 00:00:00,2022-01-02 00:00:00,2022-01-01 01:00:00,2022-01-02 01:00:00,63.74785
2022-01-02 00:00:00,2022-01-03 00:00:00,2022-01-02 01:00:00,2022-01-03 01:00:00,21.27391
2022-01-03 00:00:00,2022-01-04 00:00:00,2022-01-03 01:00:00,2022-01-04 01:00:00,16.48117
2022-01-04 00:00:00,2022-01-05 00:00:00,2022-01-04 01:00:00,2022-01-05 01:00:00,2.737115
2022-01-05 00:00:00,2022-01-06 00:00:00,2022-01-05 01:00:00,2022-01-06 01:00:00,43.389
2022-01-06 00:00:00,2022-01-07 00:00:00,2022-01-06 01:00:00,2022-01-07 01:00:00,21.63229
2022-01-07 00:00:00,2022-01-08 00:00:00,2022-01-07 01:00:00,2022-01-08 01:00:00,19.38862
2022-01-08 00:00:00,2022-01-09 00:00:00,2022-01-08 01:00:00,2022-01-09 01:00:00,40.46232
2022-01-09 00:00:00,2022-01-10 00:00:00,2022-01-09 01:00:00,2022-01-10 01:00:00,40.51766
2022-01-10 00:00:00,2022-01-11 00:00:00,2022-01-10 01:00:00,2022-01-11 01:00:00,59.52408
2022-01-11 00:00:00,2022-01-12 00:00:00,2022-01-11 01:00:00,2022-01-12 01:00:00,46.17226
2022-01-12 00:00:00,2022-01-13 00:00:00,2022-01-12 01:00:00,2022-01-13 01:00:00,73.49715
2022-01-13 00:00:00,2022-01-14 00:00:00,2022-01-13 01:00:00,2022-01-14 01:00:00,1.247412
2022-01-14 00:00:00,2022-01-15 00:00:00,2022-01-14 01:00:00,2022-01-15 01:00:00,115.0695
2022-01-15 00:00:00,2022-01-16 00:00:00,2022-01-15 01:00:00,2022-01-16 01:00:00,27.0727
2022-01-16 00:00:00,2022-01-17 00:00:00,2022-01-16 01:00:00,2022-01-17 01:00:00,70.94879
2022-01-17 00:00:00,2022-01-18 00:00:00,2022-01-17 01:00:00,2022-01-18 01:00:00,34.23172
2022-01-18 00:00:00,2022-01-19 00:00:00,2022-01-18 01:00:00,2022-01-19 01:00:00,82.33837
2022-01-19 00:00:00,2022-01-20 00:00:00,2022-01-19 01:00:00,2022-01-20 01:00:00,82.11364
2022-01-20 00:00:00,2022-01-21 00:00:00,2022-01-20 01:00:00,2022-01-21 01:00:00,28.99336
2022-01-21 00:00:00,2022-01-22 00:00:00,2022-01-21 01:00:00,2022-01-22 01:00:00,78.39697
2022-01-22 00:00:00,2022-01-23 00:00:00,2022-01-22 01:00:00,2022-01-23 01:00:00,55.31548
2022-01-23 00:00:00,2022-01-24 00:00:00,2022-01-23 01:00:00,2022-01-24 01:00:00,89.3596
2022-01-24 00:00:00,2022-01-25 00:00:00,2022-01-24 01:00:00,2022-01-25 01:00:00,88.84233
2022-01-25 00:00:00,2022-01-26 00:00:00,2022-01-25 01:00:00,2022-01-26 01:00:00,91.32694
2022-01-26 00:00:00,2022-01-27 00:00:00,2022-01-26 01:00:00,2022-01-27 01:00:00,17.10784
2022-01-27 00:00:00,2022-01-28 00:00:00,2022-01-27 01:00:00,2022-01-28 01:00:00,39.39217
2022-01-28 00:00:00,2022-01-29 00:00:00,2022-01-28 01:00:00,2022-01-29 01:00:00,59.347
2022-01-29 00:00:00,2022-01-30 00:00:00,2022-01-29 01:00:00,2022-01-30 01:00:00,53.36041
2022-01-30 00:00:00,2022-01-31 00:00:00,2022-01-30 01:00:00,2022-01-31 01:00:00,52.84571
2022-01-31 00:00:00,2022-02-01 00:00:00,2022-01-31 01:00:00,2022-02-01 01:00:00,21.33335
2022-02-01 00:00:00,2022-02-02 00:00:00,2022-02-01 01:00:00,2022-02-02 01:00:00,28.26704
2022-02-02 00:00:00,2022-02-03 00:00:00,2022-02-02 01:00:00,2022-02-03 01:00:00,14.7444
2022-02-03 00:00:00,2022-02-04 00:00:00,2022-02-03 01:00:00,2022-02-04 01:00:00,57.00654
2022-02-04 00:00:00,2022-02-05 00:00:00,2022-02-04 01:00:00,2022-02-05 01:00:00,44.49986
2022-02-05 00:00:00,2022-02-06 00:00:00,2022-02-05 01:00:00,2022-02-06 01:00:00,113.7095
2022-02-06 00:00:00,2022-02-07 00:00:00,2022-02-06 01:00:00,2022-02-07 01:00:00,25.31533
2022-02-07 00:00:00,2022-02-08 00:00:00,2022-02-07 01:00:00,2022-02-08 01:00:00,72.24055
2022-02-08 00:00:00,2022-02-09 00:00:00,2022-02-08 01:00:00,2022-02-09 01:00:00,114.8216
2022-02-09 00:00:00,2022-02-10 00:00:00,2022-02-09 01:00:00,2022-02-10 01:00:00,122.5118
2022-02-10 00:00:00,2022-02-11 00:00:00,2022-02-10 01:00:00,2022-02-11 01:00:00,71.89954
2022-02-11 00:00:00,2022-02-12 00:00:00,2022-02-11 01:00:00,2022-02-12 01:00:00,82.17619
2022-02-12 00:00:00,2022-02-13 00:00:00,2022-02-12 01:00:00,2022-02-13 01:00:00,116.835
2022-02-13 00:00:00,2022-02-14 00:00:00,2022-02-13 01:00:00,2022-02-14 01:00:00,126.9724
2022-02-14 00:00:00,2022-02-15 00:00:00,2022-02-14 01:00:00,2022-02-15 01:00:00,35.13837
2022-02-15 00:00:00,2022-02-16 00:00:00,2022-02-15 01:00:00,2022-02-16 01:00:00,43.4446
2022-02-16 00:00:00,2022-02-17 00:00:00,2022-02-16 01:00:00,2022-02-17 01:00:00,15.59702
2022-02-17 00:00:00,2022-02-18 00:00:00,2022-02-17 01:00:00,2022-02-18 01:00:00,52.74884
2022-02-18 00:00:00,2022-02-19 00:00:00,2022-02-18 01:00:00,2022-02-19 01:00:00,43.88608
2022-02-19 00:00:00,2022-02-20 00:00:00,2022-02-19 01:00:00,2022-02-20 01:00:00,133.9773
2022-02-20 00:00:00,2022-02-21 00:00:00,2022-02-20 01:00:00,2022-02-21 01:00:00,58.2691
2022-02-21 00:00:00,2022-02-22 00:00:00,2022-02-21 01:00:00,2022-02-22 01:00:00,63.47289
2022-02-22 00:00:00,2022-02-23 00:00:00,2022-02-22 01:00:00,2022-02-23 01:00:00,77.10294
2022-02-23 00:00:00,2022-02-24 00:00:00,2022-02-23 01:00:00,2022-02-24 01:00:00,133.8033
2022-02-24 00:00:00,2022-02-25 00:00:00,2022-02-24 01:00:00,2022-02-25 01:00:00,90.02966
2022-02-25 00:00:00,2022-02-26 00:00:00,2022-02-25 01:00:00,2022-02-26 01:00:00,91.73366
2022-02-26 00:00:00,2022-02-27 00:00:00,2022-02-26 01:00:00,2022-02-27 01:00:00,161.0658
2022-02-27 00:00:00,2022-02-28 00:00:00,2022-02-27 01:00:00,2022-02-28 01:00:00,170.8969
2022-02-28 00:00:00,2022-03-01 00:00:00,2022-02-28 01:00:00,2022-03-01 01:00:00,166.2414
2022-03-01 00:00:00,2022-03-02 00:00:00,2022-03-01 01:00:00,2022-03-02 01:00:00,163.7974
2022-03-02 00:00:00,2022-03-03 00:00:00,2022-03-02 01:00:00,2022-03-03 01:00:00,103.0943
2022-03-03 00:00:00,2022-03-04 00:00:00,2022-03-03 01:00:00,2022-03-04 01:00:00,169.5115
2022-03-04 00:00:00,2022-03-05 00:00:00,2022-03-04 01:00:00,2022-03-05 01:00:00,175.0681
2022-03-05 00:00:00,2022-03-06 00:00:00,2022-03-05 01:00:00,2022-03-06 01:00:00,179.7652
2022-03-06 00:00:00,2022-03-07 00:00:00,2022-03-06 01:00:00,2022-03-07 01:00:00,176.788
2022-03-07 00:00:00,2022-03-08 00:00:00,2022-03-07 01:00:00,2022-03-08 01:00:00,181.8835
2022-03-08 00:00:00,2022-03-09 00:00:00,2022-03-08 01:00:00,2022-03-09 01:00:00,182.3005
2022-03-09 00:00:00,2022-03-10 00:00:00,2022-03-09 01:00:00,2022-03-10 01:00:00,182.1504
2022-03-10 00:00:00,2022-03-11 00:00:00,2022-03-10 01:00:00,2022-03-11 01:00:00,187.076
2022-03-11 00:00:00,2022-03-12 00:00:00,2022-03-11 01:00:00,2022-03-12 01:00:00,166.131
2022-03-12 00:00:00,2022-03-13 00:00:00,2022-03-12 01:00:00,2022-03-13 01:00:00,154.7081
2022-03-13 00:00:00,2022-03-14 00:00:00,2022-03-13 01:00:00,2022-03-14 01:00:00,167.1133
2022-03-14 00:00:00,2022-03-15 00:00:00,2022-03-14 01:00:00,2022-03-15 01:00:00,198.5473
2022-03-15 00:00:00,2022-03-16 00:00:00,2022-03-15 01:00:00,2022-03-16 01:00:00,21.04786
2022-03-16 00:00:00,2022-03-17 00:00:00,2022-03-16 01:00:00,2022-03-17 01:00:00,70.20065
2022-03-17 00:00:00,2022-03-18 00:00:00,2022-03-17 01:00:00,2022-03-18 01:00:00,91.05908
2022-03-18 00:00:00,2022-03-19 00:00:00,2022-03-18 01:00:00,2022-03-19 01:00:00,108.8841
2022-03-19 00:00:00,2022-03-20 00:00:00,2022-03-19 01:00:00,2022-03-20 01:00:00,199.9626
2022-03-20 00:00:00,2022-03-21 00:00:00,2022-03-20 01:00:00,2022-03-21 01:00:00,168.7655
2022-03-21 00:00:00,2022-03-22 00:00:00,2022-03-21 01:00:00,2022-03-22 01:00:00,184.9028
2022-03-22 00:00:00,2022-03-23 00:00:00,2022-03-22 01:00:00,2022-03-23 01:00:00,216.4364
2022-03-23 00:00:00,2022-03-24 00:00:00,2022-03-23 01:00:00,2022-03-24 01:00:00,216.103
2022-03-24 00:00:00,2022-03-25 00:00:00,2022-03-24 01:00:00,2022-03-25 01:00:00,218.117
2022-03-25 00:00:00,2022-03-26 00:00:00,2022-03-25 01:00:00,2022-03-26 01:00:00,215.403
2022-03-26 00:00:00,2022-03-27 00:00:00,2022-03-26 01:00:00,2022-03-27 01:00:00,216.1216
2022-03-26 23:00:00,2022-03-28 00:00:00,2022-03-27 01:00:00,2022-03-28 02:00:00,227.4207
2022-03-28 00:00:00,2022-03-29 00:00:00,2022-03-28 02:00:00,2022-03-29 02:00:00,225.7643
2022-03-29 00:00:00,2022-03-30 00:00:00,2022-03-29 02:00:00,2022-03-30 02:00:00,104.3858
2022-03-30 00:00:00,2022-03-31 00:00:00,2022-03-30 02:00:00,2022-03-31 02:00:00,71.08767
2022-03-31 00:00:00,2022-04-01 00:00:00,2022-03-31 02:00:00,2022-04-01 02:00:00,39.05152
2022-04-01 00:00:00,2022-04-02 00:00:00,2022-04-01 02:00:00,2022-04-02 02:00:00,24.96533
2022-04-02 00:00:00,2022-04-03 00:00:00,2022-04-02 02:00:00,2022-04-03 02:00:00,55.44069
2022-04-03 00:00:00,2022-04-04 00:00:00,2022-04-03 02:00:00,2022-04-04 02:00:00,78.01054
2022-04-04 00:00:00,2022-04-05 00:00:00,2022-04-04 02:00:00,2022-04-05 02:00:00,225.3814
2022-04-05 00:00:00,2022-04-06 00:00:00,2022-04-05 02:00:00,2022-04-06 02:00:00,67.92798
2022-04-06 00:00:00,2022-04-07 00:00:00,2022-04-06 02:00:00,2022-04-07 02:00:00,174.2953
2022-04-07 00:00:00,2022-04-08 00:00:00,2022-04-07 02:00:00,2022-04-08 02:00:00,54.64602
2022-04-08 00:00:00,2022-04-09 00:00:00,2022-04-08 02:00:00,2022-04-09 02:00:00,47.76266
2022-04-09 00:00:00,2022-04-10 00:00:00,2022-04-09 02:00:00,2022-04-10 02:00:00,157.6453
2022-04-10 00:00:00,2022-04-11 00:00:00,2022-04-10 02:00:00,2022-04-11 02:00:00,231.989
2022-04-11 00:00:00,2022-04-12 00:00:00,2022-04-11 02:00:00,2022-04-12 02:00:00,248.367
2022-04-12 00:00:00,2022-04-13 00:00:00,2022-04-12 02:00:00,2022-04-13 02:00:00,201.8563
2022-04-13 00:00:00,2022-04-14 00:00:00,2022-04-13 02:00:00,2022-04-14 02:00:00,245.8007
2022-04-14 00:00:00,2022-04-15 00:00:00,2022-04-14 02:00:00,2022-04-15 02:00:00,250.3426
2022-04-15 00:00:00,2022-04-16 00:00:00,2022-04-15 02:00:00,2022-04-16 02:00:00,251.9405
2022-04-16 00:00:00,2022-04-17 00:00:00,2022-04-16 02:00:00,2022-04-17 02:00:00,273.5772
2022-04-17 00:00:00,2022-04-18 00:00:00,2022-04-17 02:00:00,2022-04-18 02:00:00,290.6478
2022-04-18 00:00:00,2022-04-19 00:00:00,2022-04-18 02:00:00,2022-04-19 02:00:00,291.8915
2022-04-19 00:00:00,2022-04-20 00:00:00,2022-04-19 02:00:00,2022-04-20 02:00:00,278.7247
2022-04-20 00:00:00,2022-04-21 00:00:00,2022-04-20 02:00:00,2022-04-21 02:00:00,287.8673
2022-04-21 00:00:00,2022-04-22 00:00:00,2022-04-21 02:00:00,2022-04-22 02:00:00,288.484
2022-04-22 00:00:00,2022-04-23 00:00:00,2022-04-22 02:00:00,2022-04-23 02:00:00,277.8557
2022-04-23 00:00:00,2022-04-24 00:00:00,2022-04-23 02:00:00,2022-04-24 02:00:00,133.1782
2022-04-24 00:00:00,2022-04-25 00:00:00,2022-04-24 02:00:00,2022-04-25 02:00:00,57.9327
2022-04-25 00:00:00,2022-04-26 00:00:00,2022-04-25 02:00:00,2022-04-26 02:00:00,122.3333
2022-04-26 00:00:00,2022-04-27 00:00:00,2022-04-26 02:00:00,2022-04-27 02:00:00,186.6687
2022-04-27 00:00:00,2022-04-28 00:00:00,2022-04-27 02:00:00,2022-04-28 02:00:00,264.4732
2022-04-28 00:00:00,2022-04-29 00:00:00,2022-04-28 02:00:00,2022-04-29 02:00:00,311.2985
2022-04-29 00:00:00,2022-04-30 00:00:00,2022-04-29 02:00:00,2022-04-30 02:00:00,217.2614
2022-04-30 00:00:00,2022-05-01 00:00:00,2022-04-30 02:00:00,2022-05-01 02:00:00,218.7196
2022-05-01 00:00:00,2022-05-02 00:00:00,2022-05-01 02:00:00,2022-05-02 02:00:00,290.4595
2022-05-02 00:00:00,2022-05-03 00:00:00,2022-05-02 02:00:00,2022-05-03 02:00:00,253.7716
2022-05-03 00:00:00,2022-05-04 00:00:00,2022-05-03 02:00:00,2022-05-04 02:00:00,201.0076
2022-05-04 00:00:00,2022-05-05 00:00:00,2022-05-04 02:00:00,2022-05-05 02:00:00,251.8152
2022-05-05 00:00:00,2022-05-06 00:00:00,2022-05-05 02:00:00,2022-05-06 02:00:00,39.32781
2022-05-06 00:00:00,2022-05-07 00:00:00,2022-05-06 02:00:00,2022-05-07 02:00:00,125.6743
2022-05-07 00:00:00,2022-05-08 00:00:00,2022-05-07 02:00:00,2022-05-08 02:00:00,274.9735
2022-05-08 00:00:00,2022-05-09 00:00:00,2022-05-08 02:00:00,2022-05-09 02:00:00,125.5265
2022-05-09 00:00:00,2022-05-10 00:00:00,2022-05-09 02:00:00,2022-05-10 02:00:00,308.0803
2022-05-10 00:00:00,2022-05-11 00:00:00,2022-05-10 02:00:00,2022-05-11 02:00:00,26.0404
2022-05-11 00:00:00,2022-05-12 00:00:00,2022-05-11 02:00:00,2022-05-12 02:00:00,323.1404
2022-05-12 00:00:00,2022-05-13 00:00:00,2022-05-12 02:00:00,2022-05-13 02:00:00,190.7135
2022-05-13 00:00:00,2022-05-14 00:00:00,2022-05-13 02:00:00,2022-05-14 02:00:00,162.6092
2022-05-14 00:00:00,2022-05-15 00:00:00,2022-05-14 02:00:00,2022-05-15 02:00:00,327.3235
2022-05-15 00:00:00,2022-05-16 00:00:00,2022-05-15 02:00:00,2022-05-16 02:00:00,318.5541
2022-05-16 00:00:00,2022-05-17 00:00:00,2022-05-16 02:00:00,2022-05-17 02:00:00,184.6999
2022-05-17 00:00:00,2022-05-18 00:00:00,2022-05-17 02:00:00,2022-05-18 02:00:00,298.0257
2022-05-18 00:00:00,2022-05-19 00:00:00,2022-05-18 02:00:00,2022-05-19 02:00:00,333.3534
2022-05-19 00:00:00,2022-05-20 00:00:00,2022-05-19 02:00:00,2022-05-20 02:00:00,296.0753
2022-05-20 00:00:00,2022-05-21 00:00:00,2022-05-20 02:00:00,2022-05-21 02:00:00,288.0083
2022-05-21 00:00:00,2022-05-22 00:00:00,2022-05-21 02:00:00,2022-05-22 02:00:00,307.7977
2022-05-22 00:00:00,2022-05-23 00:00:00,2022-05-22 02:00:00,2022-05-23 02:00:00,245.1303
2022-05-23 00:00:00,2022-05-24 00:00:00,2022-05-23 02:00:00,2022-05-24 02:00:00,143.794
2022-05-24 00:00:00,2022-05-25 00:00:00,2022-05-24 02:00:00,2022-05-25 02:00:00,247.9867
2022-05-25 00:00:00,2022-05-26 00:00:00,2022-05-25 02:00:00,2022-05-26 02:00:00,301.7849
2022-05-26 00:00:00,2022-05-27 00:00:00,2022-05-26 02:00:00,2022-05-27 02:00:00,251.072
2022-05-27 00:00:00,2022-05-28 00:00:00,2022-05-27 02:00:00,2022-05-28 02:00:00,124.9975
2022-05-28 00:00:00,2022-05-29 00:00:00,2022-05-28 02:00:00,2022-05-29 02:00:00,312.5758
2022-05-29 00:00:00,2022-05-30 00:00:00,2022-05-29 02:00:00,2022-05-30 02:00:00,343.9532
2022-05-30 00:00:00,2022-05-31 00:00:00,2022-05-30 02:00:00,2022-05-31 02:00:00,364.1387
2022-05-31 00:00:00,2022-06-01 00:00:00,2022-05-31 02:00:00,2022-06-01 02:00:00,258.9111
2022-06-01 00:00:00,2022-06-02 00:00:00,2022-06-01 02:00:00,2022-06-02 02:00:00,200.3787
2022-06-02 00:00:00,2022-06-03 00:00:00,2022-06-02 02:00:00,2022-06-03 02:00:00,216.6622
2022-06-03 00:00:00,2022-06-04 00:00:00,2022-06-03 02:00:00,2022-06-04 02:00:00,211.9709
2022-06-04 00:00:00,2022-06-05 00:00:00,2022-06-04 02:00:00,2022-06-05 02:00:00,283.6662
2022-06-05 00:00:00,2022-06-06 00:00:00,2022-06-05 02:00:00,2022-06-06 02:00:00,183.8698
2022-06-06 00:00:00,2022-06-07 00:00:00,2022-06-06 02:00:00,2022-06-07 02:00:00,220.6839
2022-06-07 00:00:00,2022-06-08 00:00:00,2022-06-07 02:00:00,2022-06-08 02:00:00,205.7026
2022-06-08 00:00:00,2022-06-09 00:00:00,2022-06-08 02:00:00,2022-06-09 02:00:00,196.8703
